발행인,시도,시구,동읍,상세주소,사업용도,사업용도세부종목,브릿지론/본PF,신용보강기관명,신용보강기관종류,신용보강형태,매입보장/확약,대출약정규모,분양률,문장
비케이한남원,서울특별시,용산구,한남동,730번지,상업업무,오피스,0,아이비케이투자증권,증권사,채권매입/인수,매입확약,1750,-,  아이비케이투자증권(주)의 대출채권 매입확약 및 사모사채 인수확약  
스카이원제일차,대구광역시,동구,신기동,160-82번지,공동주택,주상복합.오피스.오피스텔.공동주택,0,DB금융투자,기타,매입,매입확약,500,-, DB금융투자㈜의 사모사채 매입의무 스
실버스타제삼차,경기도,오산시,궐동,684-2번지,공동주택,주상복합,0,비엔케이투자증권,증권사,인수,매입확약,660,-,  (주)비엔케이투자증권의 사모사채 인수의무  
아이언피에프본촌,광주광역시,북구,본촌동,일원에서,공동주택,공동주택,본 PF,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,800,-,  한국투자증권(주)의 대출채권 매입 자금보충 및 사모사채 인수의무
아이엠대전관저제일차,대전광역시,서구,관저동,1737번지,오피스텔,리테일.오피스텔.오피스,0,삼성증권,증권사,채권매입/인수/자금보충,매입확약,800,-, 삼성증권㈜의 대출채권 매입 사모사채 인수 자금보충 의무 아
안다미로신기제일차,대구광역시,동구,신기동,160-82번지,공동주택,주상복합.오피스.오피스텔.공동주택,0,아이비케이투자증권,증권사,채권매입,매입확약,500,-, 아이비케이투자증권㈜의 대출채권 매입의무 안
에스와이스토리제이차,강원도,춘천시,삼천동,22-2번지,공동주택,공동주택,0,에이치디씨현대산업개발,시공사,채무인수/자금보충,매입확약,-,-,  SPC에 대한 에이치디씨현대산업개발(주)의 자금보충 및 조건부 채무인수 의무  
에이치제이에스제일차,경상남도,창원시,진해구,남양동,산업시설,물류,0,다올투자증권,증권사,채권매입/자금보충,매입확약,220,-, 다올투자증권㈜의 대출채권 매입확약 및 자금보충 에
에이치제이에스제일차,경상남도,창원시,진해구,남양동,산업시설,물류,0,다올투자증권,증권사,채권매입/자금보충,매입확약,220,-, 다올투자증권㈜의 대출채권 매입확약 및 자금보충 에
엠제이항동제사차,인천광역시,중구,항동7가,57-7번지,오피스텔,리테일.오피스텔.오피스,0,NH투자증권,증권사,인수,매입확약,1000,-, NH투자증권㈜의 사모사채 인수 의무 
엠제이항동제삼차,인천광역시,중구,항동7가,57-7번지,오피스텔,리테일.오피스텔.오피스,0,NH투자증권,증권사,인수,매입확약,1000,-, NH투자증권㈜의 사모사채 인수 의무 
엠제이항동제오차,인천광역시,중구,항동7가,57-7번지,오피스텔,리테일.오피스텔.오피스,0,NH투자증권,증권사,인수,매입확약,1000,-, NH투자증권㈜의 사모사채 인수 의무 
오산부산제일차,경기도,오산시,부산동,128,공동주택,공동주택,0,롯데건설,시공사,채무인수/자금보충,매입확약,-,-, 롯데건설(주)의 자금보충(미이행시 채무인수) 의무 
와이알제사차,경기도,이천시,부발읍,아미리,공동주택,주상복합,0,하이투자증권,증권사,채권매입/인수/자금보충,매입확약,810,-, 하이투자증권㈜의 대출채권 매입확약 자금보충 사모사채 인수 의무 
을지95클라우드,서울특별시,중구,을지로3가,95-7번지,상업업무,오피스,본 PF,현대차증권,증권사,매입,매입확약,110,-, 현대차증권(주)의 사모사채 매입확약
이천아미제일차,경기도,이천시,부발읍,아미리,공동주택,주상복합,0,에이치엘디앤아이한라,시공사,자금보충,매입보장,810,-, 에이치엘디앤아이한라㈜의 자금보충 의무(백지어음 및 백지어음 보충권 제공)
이터널중동캐슬제일차,부산광역시,해운대구,중동,1616번지,공동주택,주상복합,본 PF,롯데건설,시공사,채무인수/자금보충,매입확약,-,-, 롯데건설(주)의 자금보충(미이행시 채무인수) 의무
이터널중동캐슬제일차,부산광역시,해운대구,중동,1616번지,공동주택,주상복합,본 PF,롯데건설,시공사,채무인수/자금보충,매입확약,-,-, 롯데건설(주)의 자금보충(미이행시 채무인수) 의무
제이티망포제일차,경기도,수원시,영통구,망포동,특수용도,리테일.지식산업센터,0,한국투자증권,증권사,인수/자금보충,매입확약,660,25.7,  한국투자증권(주)의 사모사채 인수확약 및 자금보충 의무  
차이크루제일차,서울특별시,서대문구,대현동,90-61번지,오피스텔,리테일.오피스텔.오피스,0,키움증권,증권사,채권매입/인수/자금보충,매입확약,-,-, 키움증권(주)의 대출채권 매입확약 자금보충 및 사모사채 인수확약 차
청년제일차,서울특별시,노원구,상계동,1049-71,공동주택,임대주택,0,아이비케이투자증권,증권사,인수,매입확약,630,-,아이비케이투자증권㈜의 사모사채 인수의
케이아이에스대체제삼십이차,경기도,수원시,영통구,영통동,공동주택,공동주택,0,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,1450,-,  한국투자증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충의무  
케이아이에스대체제삼십이차,경기도,수원시,영통구,영통동,공동주택,공동주택,0,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,1450,-,  한국투자증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충의무  
케이아이에스대체제삼십이차,경기도,수원시,영통구,영통동,공동주택,공동주택,0,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,1450,-,  한국투자증권(주)의 대출채권 매입 사모사채 인수 또는 자금보충의무  
케이테라제육차,대전광역시,서구,관저동,1737번지,오피스텔,리테일.오피스텔.오피스,0,키움증권,증권사,채권매입/인수/자금보충,매입확약,800,-, 키움증권㈜의 대출채권 매입 자금보충 사모사채 인수확
플랜업제이,전라북도,전주시,효자동,1가,공동주택,주상복합.리테일.공동주택,0,신영증권,증권사,인수,매입확약,400,-, 신영증권(주)의 사모사채 인수 의무
하이레인메이커제육차,경기도,화성시,동탄2신도시,테크노밸리,오피스텔,오피스텔.오피스,0,하이투자증권,증권사,채권매입/자금보충,매입확약,-,-, 하이투자증권㈜의 대출채권 매입확약 및 자금보충 의무 하
하이메타버스서퍼제십칠차,제주특별자치도,서귀포시,중문동,2395번지,상업업무,오피스.리테일,0,하이투자증권,증권사,채권매입/인수/자금보충,매입확약,520,-, 하이투자증권㈜의 대출채권 매입 자금보충 및 사모사채 인수 확약 하
하이메타버스서퍼제육차,강원도,원주시,문막읍,궁촌리,상업업무,오피스.리테일,0,하이투자증권,증권사,채권매입/인수/자금보충,매입확약,-,-, 하이투자증권㈜의 대출채권 매입 자금보충 사모사채 인수 의무 
하이스톰워커제십삼차,제주특별자치도,서귀포시,중문동,2395번지,상업업무,오피스.리테일,0,하이투자증권,증권사,채권매입/인수/자금보충,매입확약,130,-, 하이투자증권㈜의 대출채권 매입확약 자금보충 및 사모사채 인수확약 하
기은센동대문제삼차,서울특별시,동대문구,용두동,33-1번지,공동주택,리테일.공동주택.오피스텔.오피스,0,롯데건설,시공사,채무인수/자금보충,매입확약,2805,-, 자금보충 및 조건부 채무인수 의무를 부담하는 롯데건설㈜의 신용도 기
기은센동대문제이차,서울특별시,동대문구,용두동,33-1번지,공동주택,리테일.공동주택.오피스텔.오피스,0,롯데건설,시공사,채무인수/자금보충,매입확약,2805,-, 자금보충 및 조건부 채무인수 의무를 부담하는 롯데건설㈜의 신용도 기
기은센두월제일차,경기도,광주시,초월읍,신월리,산업시설,물류,0,아이비케이투자증권,증권사,채권매입/인수,매입확약,530,-, 아이비케이투자증권㈜의 대출채권 매입 및 사모사채 인수확약 기
뉴딜아이디씨제일차,서울특별시,영등포구,문래동3가,일원에,상업업무,오피스.리테일,0,하나증권,증권사,인수,매입확약,730,-, 하나증권㈜의 사모사채 인수 확약
달보드레제일차,서울특별시,종로구,교남동,28번지,상업업무,오피스.리테일,본 PF,현대건설,시공사,연대보증,매입보장,1630,-, 현대건설(주)의 연대보증
도로시제일차,대전광역시,도안신도시,2단계(특계,33,오피스텔,리테일.오피스텔.오피스,0,롯데건설,시공사,채무인수/자금보충,매입확약,-,-,  롯데건설(주)의 SPC에 대한 자금보충 및 기초자산 채무인수 의무  
디에스광명,경기도,광명시,철산동,260,오피스텔,오피스텔.오피스,0,대신증권,증권사,채권매입/인수,매입확약,-,-, 대신증권(주)의 대여금채권 매입 및 사모사채 인수의무
송도플러스제일차,인천광역시,연수구,송도동,172-6번지,오피스텔,지식산업센터.오피스텔.오피스,0,현대차증권,증권사,인수,매입확약,1020,-, 현대차증권㈜의 사모사채 인수확약 송
스티아제일차,부산광역시,해운대구,재송동,856-1번지,공동주택,공동주택,브릿지론,롯데건설,시공사,채무인수/자금보충,매입확약,-,-, 롯데건설㈜의 자금보충(미이행시 채무인수) 의무 
아이비케이송도제일차,인천광역시,연수구,송도동,172-6번지,특수용도,지식산업센터,0,아이비케이투자증권,증권사,채권매입,매입확약,1020,72.5, 아이비케이투자증권㈜의 대출채권 매입확
에이블본리제일차,대구광역시,달서구,본리동,416번지,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,케이비증권,증권사,인수,매입확약,2200,-,  케이비증권(주)의 사모사채 인수확약  
에이블본리제일차,대구광역시,달서구,본리동,416번지,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,케이비증권,증권사,인수,매입확약,2200,-,  케이비증권(주)의 사모사채 인수확약  
에이치엘이천제이차,경기도,이천시,설성면,암산리,산업시설,물류,0,대신증권,증권사,채권매입/인수,매입확약,630,-, 대신증권(주)의 대출채권 매입 및 사모사채 인수 의무
에프에스제일차,대구광역시,동구,신암동,259-5번지,공동주택,주상복합.리테일.공동주택,0,에스케이증권,증권사,인수,매입확약,-,-, 에스케이증권㈜의 사모사채 인수확약 에
에프에스제일차,대구광역시,동구,신암동,259-5번지,공동주택,주상복합.리테일.공동주택,0,에스케이증권,증권사,인수,매입확약,-,-, 에스케이증권㈜의 사모사채 인수확약 에
에프엔디디엠제삼차,서울특별시,동대문구,용두동,33-1번지,오피스텔,오피스텔.오피스,0,삼성증권,증권사,채권매입/인수/자금보충,매입확약,1700,-, 삼성증권(주)의 대출채권 매입 사모사채 인수 및 자금보충 의무
에프엔디디엠제이차,서울특별시,동대문구,용두동,33-1번지,오피스텔,오피스텔.오피스,0,삼성증권,증권사,채권매입/인수/자금보충,매입확약,1700,-, 삼성증권(주)의 대출채권 매입 사모사채 인수 및 자금보충 의무
에프엔디디엠제일차,서울특별시,동대문구,용두동,33-1번지,오피스텔,오피스텔.오피스,0,삼성증권,증권사,채권매입/인수/자금보충,매입확약,1700,-, 삼성증권(주)의 대출채권 매입 사모사채 인수 및 자금보충 의무
