발행인,시도,시구,동읍,상세주소,사업용도,사업용도세부종목,브릿지론/본PF,신용보강기관명,신용보강기관종류,신용보강형태,매입보장/확약,대출약정규모,분양률,문장
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
이지플랜트제십차,경기도,화성시,봉담읍,동화리,공동주택,도시개발.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,200,-,  교보증권(주)의 대출채권 매입확약 또는 자금보충  
마이트창원상남동제일차,경상남도,창원시,성산구,상남동,특수용도,리테일.생활형숙박시설,0,-,-,채권매입/인수,매입확약,-,-, 대신증권㈜ 대출채권 매입 및 사모사채 인수확약 마
마이트창원상남동제일차,경상남도,창원시,성산구,상남동,특수용도,리테일.생활형숙박시설,0,-,-,채권매입/인수,매입확약,-,-, 대신증권㈜ 대출채권 매입 및 사모사채 인수확약 마
마이트창원상남동제일차,경상남도,창원시,성산구,상남동,특수용도,리테일.생활형숙박시설,0,-,-,채권매입/인수,매입확약,-,-, 대신증권㈜ 대출채권 매입 및 사모사채 인수확약 마
마이트창원상남동제일차,경상남도,창원시,성산구,상남동,특수용도,리테일.생활형숙박시설,0,-,-,채권매입/인수,매입확약,-,-, 대신증권㈜ 대출채권 매입 및 사모사채 인수확약 마
루미너스양주제일차,경기도,양주시,남면,상수리,산업시설,물류,본 PF,메리츠증권,증권사,매입,매입확약,690,-,  메리츠증권(주)의 사모사채 매입의무
루미너스양주제일차,경기도,양주시,남면,상수리,산업시설,물류,본 PF,메리츠증권,증권사,매입,매입확약,690,-,  메리츠증권(주)의 사모사채 매입의무
루미너스양주제일차,경기도,양주시,남면,상수리,산업시설,물류,본 PF,메리츠증권,증권사,매입,매입확약,690,-,  메리츠증권(주)의 사모사채 매입의무
루미너스양주제일차,경기도,양주시,남면,상수리,산업시설,물류,본 PF,메리츠증권,증권사,매입,매입확약,690,-,  메리츠증권(주)의 사모사채 매입의무
에스제이황금동제이차,대구광역시,수성구,황금동,862-5번지,공동주택,주상복합,0,대신증권,증권사,채권매입,매입확약,1320,-, 대신증권㈜의 대출채권 매입확약 등 에
에스제이황금동제이차,대구광역시,수성구,황금동,862-5번지,공동주택,주상복합,0,대신증권,증권사,채권매입,매입확약,1320,-, 대신증권㈜의 대출채권 매입확약 등 에
에스제이황금동제이차,대구광역시,수성구,황금동,862-5번지,공동주택,주상복합,0,대신증권,증권사,채권매입,매입확약,1320,-, 대신증권㈜의 대출채권 매입확약 등 에
에스제이황금동제일차,대구광역시,수성구,황금동,891-1번지,공동주택,주상복합,0,대신증권,증권사,채권매입,매입확약,1180,-, 대신증권㈜의 대출채권 매입확약 등 에
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
가라사니제칠차,인천광역시,계양구,효성동,100번지,공동주택,도시개발.공동주택,0,메리츠증권,증권사,인수/자금보충,매입확약,7500,-, 메리츠증권㈜의 사모사채 인수의무 및 자금보충의무 가
로즈힐스제일차,강원도,속초시,금호동,617-21번지,공동주택,리테일.공동주택,0,메리츠증권,증권사,인수,매입확약,2000,-, 메리츠증권(주)의 사모사채 인수확약
로즈힐스제일차,강원도,속초시,금호동,617-21번지,공동주택,리테일.공동주택,0,메리츠증권,증권사,인수,매입확약,2000,-, 메리츠증권(주)의 사모사채 인수확약
로즈힐스제일차,강원도,속초시,금호동,617-21번지,공동주택,리테일.공동주택,0,메리츠증권,증권사,인수,매입확약,2000,-, 메리츠증권(주)의 사모사채 인수확약
로즈힐스제일차,강원도,속초시,금호동,617-21번지,공동주택,리테일.공동주택,0,메리츠증권,증권사,인수,매입확약,2000,-, 메리츠증권(주)의 사모사채 인수확약
뉴스타촉진,부산광역시,부산진구,부암동,27-7번지,공동주택,아파트,0,지에스건설.케이비증권,시공사.증권사,연대보증.매입,매입확약,1884,-, 지에스건설㈜의 연대보증 . 케이비증권㈜의 유동화증권 매입보장 의무 뉴
